transaction_id,order_date,global_entity_id,amount_eur,vendor_vertical,has_discount,customer_source_type,is_saved_card,issuer_country_group,card_type,is_3ds_eligible,rule_name,rule_action,risk_score,payment_switch,order_final_status,is_actual_chargeback
196,2026-01-01 16:15:00,FO_NO,30.48,supermarket,True,New,False,Local,CREDIT,True,velocity_high_risk_block,hard_block,26.82,0,CANCELLED,0
197,2026-01-01 16:20:00,FO_SE,15.55,restaurants,False,Existing,True,Local,CREDIT,True,None,none,25.13,0,DELIVERED,0
198,2026-01-01 16:25:00,FO_SE,11.29,restaurants,True,New,False,Local,DEBIT,True,card_limit_value_3ds,review,44.18,0,CANCELLED,1
199,2026-01-01 16:30:00,FO_NO,26.72,restaurants,False,Existing,True,Local,DEBIT,True,card_account_age_7d_3ds,review,14.02,0,DELIVERED,0
200,2026-01-01 16:35:00,FO_FI,19.61,darkstores,True,Existing,True,Local,DEBIT,True,foreign_card_review,review,31.7,0,DELIVERED,0
201,2026-01-01 16:40:00,FO_DK,12.49,restaurants,False,Existing,False,Local,DEBIT,True,None,none,11.85,0,DELIVERED,0
202,2026-01-01 16:45:00,FO_SE,28.52,restaurants,False,New,False,Local,DEBIT,True,card_limit_value_3ds,review,41.67,0,DELIVERED,0
203,2026-01-01 16:50:00,FO_SE,13.95,darkstores,False,New,False,Local,DEBIT,True,None,none,22.26,0,DELIVERED,0
204,2026-01-01 16:55:00,FO_DK,24.67,supermarket,False,Existing,False,Local,DEBIT,True,None,none,5.43,0,DELIVERED,0
205,2026-01-01 17:00:00,FO_SE,43.24,supermarket,False,Existing,True,International,DEBIT,True,None,none,11.29,0,DELIVERED,0
206,2026-01-01 17:05:00,FO_NO,37.94,restaurants,False,Existing,False,Local,DEBIT,True,card_account_age_7d_3ds,review,12.93,0,CANCELLED,1
207,2026-01-01 17:10:00,FO_FI,20.06,restaurants,True,Existing,True,Local,DEBIT,True,foreign_card_review,review,20.86,0,CANCELLED,0
208,2026-01-01 17:15:00,FO_SE,36.52,restaurants,False,Existing,False,Local,DEBIT,True,None,none,34.48,0,DELIVERED,0
209,2026-01-01 17:20:00,FO_DK,43.11,supermarket,False,Existing,True,Local,CREDIT,True,None,none,39.23,0,DELIVERED,1
210,2026-01-01 17:25:00,FO_SE,10.15,restaurants,False,New,False,Local,CREDIT,True,None,none,34.31,0,DELIVERED,0
211,2026-01-01 17:30:00,FO_DK,31.81,restaurants,False,New,False,Local,DEBIT,True,None,none,44.77,0,DELIVERED,0
212,2026-01-01 17:35:00,FO_SE,51.9,restaurants,True,Existing,False,Local,CREDIT,True,None,none,7.44,0,DELIVERED,0
213,2026-01-01 17:40:00,FO_FI,25.93,supermarket,False,New,False,Local,DEBIT,True,foreign_card_review,review,24.11,0,CANCELLED,0
214,2026-01-01 17:45:00,FO_FI,22.29,restaurants,False,Existing,True,Local,DEBIT,True,foreign_card_review,review,34.0,0,CANCELLED,1
215,2026-01-01 17:50:00,FO_SE,29.57,restaurants,False,New,False,International,DEBIT,True,None,none,26.24,0,DELIVERED,0
216,2026-01-01 17:55:00,FO_FI,32.04,supermarket,True,Existing,True,Local,CREDIT,True,None,none,18.55,0,DELIVERED,0
217,2026-01-01 18:00:00,FO_NO,20.31,restaurants,False,Existing,True,Local,CREDIT,False,None,none,8.68,0,DELIVERED,0
218,2026-01-01 18:05:00,FO_DK,19.18,restaurants,False,Existing,True,Local,DEBIT,True,None,none,54.74,0,DELIVERED,1
219,2026-01-01 18:10:00,FO_SE,26.11,restaurants,False,Existing,True,Local,CREDIT,True,None,none,7.67,0,DELIVERED,0
220,2026-01-01 18:15:00,FO_NO,30.1,supermarket,False,Existing,True,Local,DEBIT,True,None,none,10.19,0,DELIVERED,0
221,2026-01-01 18:20:00,FO_SE,55.08,supermarket,False,Existing,True,Local,DEBIT,True,None,none,7.61,0,DELIVERED,0
222,2026-01-01 18:25:00,FO_NO,27.14,darkstores,False,Existing,True,Local,DEBIT,True,velocity_high_risk_block,hard_block,39.89,0,CANCELLED,1
223,2026-01-01 18:30:00,FO_NO,20.7,restaurants,False,Existing,False,Local,CREDIT,True,None,none,0.0,0,DELIVERED,0
224,2026-01-01 18:35:00,FO_DK,24.49,restaurants,True,Existing,True,Local,CREDIT,True,None,none,18.24,0,DELIVERED,0
225,2026-01-01 18:40:00,FO_SE,18.09,restaurants,True,Existing,True,Local,DEBIT,True,None,none,30.37,0,DELIVERED,1
226,2026-01-01 18:45:00,FO_NO,17.28,restaurants,True,Existing,True,Local,CREDIT,True,card_account_age_7d_3ds,review,21.75,1,CANCELLED,0
227,2026-01-01 18:50:00,FO_FI,17.04,restaurants,False,New,False,International,DEBIT,True,card_limit_value_3ds,review,63.63,0,CANCELLED,1
228,2026-01-01 18:55:00,FO_SE,41.03,supermarket,True,Existing,True,Local,DEBIT,True,None,none,17.7,0,DELIVERED,0
229,2026-01-01 19:00:00,FO_FI,11.71,supermarket,False,New,False,Local,DEBIT,True,foreign_card_review,review,37.58,1,CANCELLED,0
230,2026-01-01 19:05:00,FO_FI,27.19,restaurants,False,New,False,Local,DEBIT,True,card_limit_value_3ds,review,47.38,0,CANCELLED,0
231,2026-01-01 19:10:00,FO_SE,22.05,restaurants,False,New,False,Local,DEBIT,True,None,none,32.26,0,DELIVERED,0
232,2026-01-01 19:15:00,FO_NO,19.32,restaurants,False,Existing,True,Local,CREDIT,True,None,none,10.66,0,DELIVERED,0
233,2026-01-01 19:20:00,FO_NO,10.84,supermarket,False,New,False,Local,DEBIT,True,velocity_high_risk_block,hard_block,29.83,1,CANCELLED,0
234,2026-01-01 19:25:00,FO_NO,25.78,supermarket,False,New,False,Local,CREDIT,True,card_account_age_7d_3ds,review,20.69,0,DELIVERED,0
235,2026-01-01 19:30:00,FO_NO,10.73,supermarket,False,Existing,True,Local,CREDIT,True,None,none,0.9,0,DELIVERED,0
236,2026-01-01 19:35:00,FO_NO,17.98,supermarket,False,Existing,False,Local,CREDIT,True,card_account_age_7d_3ds,review,17.92,0,DELIVERED,0
237,2026-01-01 19:40:00,FO_NO,16.43,supermarket,False,Existing,True,International,DEBIT,True,velocity_high_risk_block,hard_block,33.32,0,CANCELLED,0
238,2026-01-01 19:45:00,FO_NO,15.88,restaurants,False,Existing,True,International,DEBIT,True,velocity_high_risk_block,hard_block,32.18,0,CANCELLED,0
239,2026-01-01 19:50:00,FO_FI,12.85,darkstores,False,Existing,True,International,DEBIT,True,foreign_card_review,review,22.38,0,DELIVERED,0
240,2026-01-01 19:55:00,FO_EE,12.01,supermarket,True,Existing,True,Local,DEBIT,True,None,none,27.95,0,DELIVERED,0
241,2026-01-01 20:00:00,FO_DK,31.51,darkstores,False,New,False,Local,CREDIT,True,None,none,40.38,0,DELIVERED,1
242,2026-01-01 20:05:00,FO_DK,41.25,restaurants,False,New,False,Local,CREDIT,True,None,none,38.69,0,DELIVERED,0
243,2026-01-01 20:10:00,FO_SE,19.55,restaurants,False,Existing,True,Local,DEBIT,True,card_limit_value_3ds,review,46.1,0,CANCELLED,0
244,2026-01-01 20:15:00,FO_SE,14.97,darkstores,False,Existing,True,Local,DEBIT,True,card_limit_value_3ds,review,44.72,0,CANCELLED,0
245,2026-01-01 20:20:00,FO_NO,20.81,restaurants,False,New,False,Local,DEBIT,True,card_account_age_7d_3ds,review,15.59,0,CANCELLED,1
246,2026-01-01 20:25:00,FO_EE,35.81,darkstores,False,Existing,True,International,DEBIT,True,None,none,37.74,0,DELIVERED,0
247,2026-01-01 20:30:00,FO_FI,22.77,supermarket,False,Existing,True,Local,DEBIT,True,card_limit_value_3ds,review,47.68,0,CANCELLED,1
248,2026-01-01 20:35:00,FO_DK,14.67,restaurants,False,New,False,Local,CREDIT,True,None,none,34.05,0,DELIVERED,0
249,2026-01-01 20:40:00,FO_SE,14.09,restaurants,False,Existing,True,Local,DEBIT,True,None,none,23.92,0,DELIVERED,0
250,2026-01-01 20:45:00,FO_DK,8.09,supermarket,False,Existing,True,Local,DEBIT,False,None,none,47.06,0,DELIVERED,1
251,2026-01-01 20:50:00,FO_NO,42.08,restaurants,False,New,False,International,DEBIT,True,None,none,11.28,0,DELIVERED,0
252,2026-01-01 20:55:00,FO_DK,33.84,darkstores,False,New,False,Local,DEBIT,True,None,none,59.16,0,DELIVERED,1
253,2026-01-01 21:00:00,FO_EE,17.47,restaurants,True,Existing,True,Local,CREDIT,True,None,none,31.2,0,DELIVERED,0
254,2026-01-01 21:05:00,FO_DK,19.9,restaurants,False,Existing,True,Local,DEBIT,True,None,none,49.33,0,DELIVERED,1
255,2026-01-01 21:10:00,FO_SE,32.99,darkstores,False,Existing,True,Local,DEBIT,True,None,none,18.9,0,DELIVERED,0
256,2026-01-01 21:15:00,FO_SE,17.15,restaurants,False,Existing,False,Local,DEBIT,False,card_limit_value_3ds,review,46.79,0,CANCELLED,1
257,2026-01-01 21:20:00,FO_SE,17.08,restaurants,False,Existing,True,Local,DEBIT,False,None,none,21.31,0,DELIVERED,0
258,2026-01-01 21:25:00,FO_SE,30.01,restaurants,False,Existing,True,Local,DEBIT,True,None,none,31.08,0,DELIVERED,0
259,2026-01-01 21:30:00,FO_SE,40.01,supermarket,False,Existing,True,Local,DEBIT,True,None,none,22.48,0,DELIVERED,0
260,2026-01-01 21:35:00,FO_NO,30.97,restaurants,True,Existing,False,Local,CREDIT,True,velocity_high_risk_block,hard_block,34.84,0,CANCELLED,0
261,2026-01-01 21:40:00,FO_FI,17.41,supermarket,False,New,False,Local,DEBIT,False,card_limit_value_3ds,review,61.73,0,CANCELLED,1
262,2026-01-01 21:45:00,FO_DK,16.2,restaurants,True,Existing,True,Local,DEBIT,True,None,none,35.3,0,DELIVERED,0
263,2026-01-01 21:50:00,FO_DK,17.77,restaurants,False,Existing,True,Local,DEBIT,True,None,none,25.53,0,DELIVERED,1
264,2026-01-01 21:55:00,FO_SE,14.05,restaurants,False,Existing,True,International,DEBIT,True,None,none,11.41,0,DELIVERED,0
265,2026-01-01 22:00:00,FO_DK,25.97,restaurants,False,New,False,Local,DEBIT,True,None,none,25.24,0,DELIVERED,0
266,2026-01-01 22:05:00,FO_SE,11.73,restaurants,False,Existing,True,Local,CREDIT,True,None,none,9.86,0,DELIVERED,0
267,2026-01-01 22:10:00,FO_DK,21.41,restaurants,False,Existing,False,Local,DEBIT,False,None,none,14.22,0,DELIVERED,0
268,2026-01-01 22:15:00,FO_NO,23.8,restaurants,False,New,False,International,CREDIT,False,card_account_age_7d_3ds,review,16.47,1,CANCELLED,0
269,2026-01-01 22:20:00,FO_SE,20.54,restaurants,False,Existing,True,Local,DEBIT,True,None,none,8.76,0,DELIVERED,0
270,2026-01-01 22:25:00,FO_DK,34.79,supermarket,False,Existing,True,Local,DEBIT,True,None,none,23.11,0,DELIVERED,0
271,2026-01-01 22:30:00,FO_DK,36.72,supermarket,False,New,False,Local,CREDIT,True,card_account_age_7d_3ds,review,64.49,0,CANCELLED,0
272,2026-01-01 22:35:00,FO_NO,47.85,restaurants,False,Existing,True,International,CREDIT,True,velocity_high_risk_block,hard_block,47.11,0,CANCELLED,1
273,2026-01-01 22:40:00,FO_NO,59.13,restaurants,False,Existing,True,Local,DEBIT,False,velocity_high_risk_block,hard_block,27.78,0,CANCELLED,0
274,2026-01-01 22:45:00,FO_DK,44.99,restaurants,False,Existing,False,Local,DEBIT,True,None,none,12.06,0,DELIVERED,0
275,2026-01-01 22:50:00,FO_SE,28.21,restaurants,False,Existing,True,Local,DEBIT,True,None,none,12.39,0,DELIVERED,0
276,2026-01-01 22:55:00,FO_SE,61.07,restaurants,False,New,False,Local,DEBIT,False,None,none,24.91,0,DELIVERED,0
277,2026-01-01 23:00:00,FO_DK,31.3,restaurants,False,Existing,True,Local,DEBIT,True,None,none,21.44,0,DELIVERED,0
278,2026-01-01 23:05:00,FO_EE,16.46,supermarket,False,Existing,True,Local,DEBIT,True,None,none,41.14,0,DELIVERED,0
279,2026-01-01 23:10:00,FO_EE,11.9,restaurants,False,New,False,Local,DEBIT,True,foreign_card_review,review,75.8,0,CANCELLED,1
280,2026-01-01 23:15:00,FO_NO,27.19,supermarket,False,Existing,True,Local,DEBIT,True,velocity_high_risk_block,hard_block,50.17,0,CANCELLED,0
281,2026-01-01 23:20:00,FO_DK,12.77,restaurants,False,Existing,False,International,DEBIT,True,None,none,19.34,0,DELIVERED,1
282,2026-01-01 23:25:00,FO_FI,11.36,restaurants,False,Existing,True,Local,DEBIT,True,None,none,17.52,0,DELIVERED,0
283,2026-01-01 23:30:00,FO_FI,12.46,supermarket,False,Existing,True,Local,CREDIT,True,foreign_card_review,review,32.17,0,DELIVERED,0
284,2026-01-01 23:35:00,FO_EE,21.77,supermarket,False,Existing,False,International,DEBIT,False,None,none,43.98,0,DELIVERED,0
285,2026-01-01 23:40:00,FO_DK,42.18,restaurants,False,New,False,Local,CREDIT,True,None,none,53.5,0,DELIVERED,1
286,2026-01-01 23:45:00,FO_NO,59.57,supermarket,False,Existing,True,Local,DEBIT,True,velocity_high_risk_block,hard_block,42.47,0,CANCELLED,0
287,2026-01-01 23:50:00,FO_SE,29.44,restaurants,True,New,False,International,DEBIT,True,card_limit_value_3ds,review,48.83,0,CANCELLED,1
288,2026-01-01 23:55:00,FO_SE,12.69,restaurants,True,Existing,True,Local,CREDIT,True,card_limit_value_3ds,review,42.19,0,DELIVERED,0
289,2026-01-02 00:00:00,FO_NO,16.05,supermarket,False,Existing,True,Local,DEBIT,True,card_account_age_7d_3ds,review,18.31,0,CANCELLED,1
290,2026-01-02 00:05:00,FO_FI,39.01,restaurants,False,Existing,True,Local,DEBIT,True,foreign_card_review,review,35.74,0,CANCELLED,0
291,2026-01-02 00:10:00,FO_FI,11.41,restaurants,False,Existing,True,Local,DEBIT,True,foreign_card_review,review,20.22,0,DELIVERED,0
292,2026-01-02 00:15:00,FO_SE,35.02,darkstores,False,Existing,True,Local,CREDIT,True,None,none,27.59,0,DELIVERED,0
293,2026-01-02 00:20:00,FO_SE,31.4,darkstores,False,Existing,False,Local,DEBIT,True,card_limit_value_3ds,review,36.01,0,CANCELLED,0
294,2026-01-02 00:25:00,FO_SE,39.57,darkstores,False,Existing,False,Local,DEBIT,True,None,none,31.75,0,DELIVERED,0
295,2026-01-02 00:30:00,FO_FI,17.96,restaurants,False,New,False,International,CREDIT,True,foreign_card_review,review,33.92,0,DELIVERED,0
296,2026-01-02 00:35:00,FO_NO,22.35,supermarket,False,New,False,Local,DEBIT,True,card_account_age_7d_3ds,review,24.64,0,CANCELLED,0
297,2026-01-02 00:40:00,FO_EE,34.42,restaurants,True,Existing,True,Local,DEBIT,True,None,none,32.53,0,DELIVERED,1
298,2026-01-02 00:45:00,FO_FI,35.93,supermarket,False,New,False,Local,DEBIT,True,card_limit_value_3ds,review,62.07,0,DELIVERED,0
299,2026-01-02 00:50:00,FO_SE,17.21,restaurants,False,Existing,True,International,CREDIT,True,None,none,32.0,0,DELIVERED,0
300,2026-01-02 00:55:00,FO_NO,25.41,restaurants,False,Existing,True,Local,DEBIT,False,velocity_high_risk_block,hard_block,34.86,0,CANCELLED,0
301,2026-01-02 01:00:00,FO_SE,18.01,darkstores,False,New,False,Local,DEBIT,True,card_limit_value_3ds,review,40.67,0,CANCELLED,1
302,2026-01-02 01:05:00,FO_DK,11.96,supermarket,False,Existing,False,Local,DEBIT,False,None,none,21.3,0,DELIVERED,1
303,2026-01-02 01:10:00,FO_SE,7.64,restaurants,False,Existing,True,International,DEBIT,True,None,none,29.78,0,DELIVERED,0
304,2026-01-02 01:15:00,FO_FI,13.26,restaurants,False,Existing,True,Local,DEBIT,False,None,none,13.55,0,DELIVERED,0
305,2026-01-02 01:20:00,FO_SE,21.46,restaurants,False,Existing,True,Local,DEBIT,True,None,none,27.02,0,DELIVERED,0
306,2026-01-02 01:25:00,FO_EE,33.96,supermarket,False,New,False,International,CREDIT,True,None,none,44.01,0,DELIVERED,0
307,2026-01-02 01:30:00,FO_SE,25.88,supermarket,False,Existing,True,Local,DEBIT,True,None,none,24.41,0,DELIVERED,0
308,2026-01-02 01:35:00,FO_EE,14.32,restaurants,False,Existing,False,International,CREDIT,True,None,none,30.54,0,DELIVERED,0
309,2026-01-02 01:40:00,FO_EE,22.63,supermarket,False,Existing,True,Local,DEBIT,True,None,none,62.77,0,DELIVERED,0
310,2026-01-02 01:45:00,FO_NO,26.15,restaurants,False,Existing,True,Local,DEBIT,True,None,none,9.77,0,DELIVERED,0
311,2026-01-02 01:50:00,FO_SE,21.88,supermarket,False,Existing,True,International,DEBIT,True,card_limit_value_3ds,review,51.5,1,CANCELLED,0
312,2026-01-02 01:55:00,FO_FI,14.61,restaurants,False,New,False,Local,CREDIT,True,foreign_card_review,review,33.31,0,CANCELLED,0
313,2026-01-02 02:00:00,FO_EE,14.56,restaurants,False,Existing,True,Local,DEBIT,True,None,none,27.53,0,DELIVERED,0
314,2026-01-02 02:05:00,FO_NO,23.54,restaurants,False,Existing,True,Local,DEBIT,True,velocity_high_risk_block,hard_block,26.34,1,CANCELLED,0
315,2026-01-02 02:10:00,FO_NO,23.09,darkstores,False,Existing,False,Local,DEBIT,True,None,none,8.94,0,DELIVERED,0
316,2026-01-02 02:15:00,FO_SE,24.25,restaurants,False,Existing,True,Local,DEBIT,True,None,none,17.33,0,DELIVERED,0
317,2026-01-02 02:20:00,FO_EE,57.3,restaurants,False,New,False,Local,CREDIT,True,None,none,39.44,0,DELIVERED,1
318,2026-01-02 02:25:00,FO_NO,13.03,restaurants,False,Existing,True,Local,CREDIT,True,None,none,4.2,0,DELIVERED,0
319,2026-01-02 02:30:00,FO_NO,25.01,restaurants,False,New,False,Local,CREDIT,True,None,none,9.59,0,DELIVERED,0
320,2026-01-02 02:35:00,FO_FI,16.06,restaurants,True,Existing,True,International,CREDIT,False,foreign_card_review,review,21.75,0,DELIVERED,0
321,2026-01-02 02:40:00,FO_NO,23.47,restaurants,True,Existing,False,Local,DEBIT,True,card_account_age_7d_3ds,review,18.48,0,CANCELLED,0
322,2026-01-02 02:45:00,FO_SE,45.28,restaurants,False,Existing,True,Local,DEBIT,True,None,none,24.06,0,DELIVERED,1
323,2026-01-02 02:50:00,FO_FI,23.29,supermarket,False,Existing,True,Local,DEBIT,True,None,none,2.53,0,DELIVERED,0
324,2026-01-02 02:55:00,FO_NO,19.61,restaurants,True,New,False,Local,CREDIT,True,None,none,0.7,0,DELIVERED,0
325,2026-01-02 03:00:00,FO_FI,9.88,darkstores,False,Existing,True,Local,DEBIT,True,None,none,17.8,0,DELIVERED,0
326,2026-01-02 03:05:00,FO_NO,13.82,supermarket,False,Existing,True,Local,DEBIT,True,velocity_high_risk_block,hard_block,40.47,1,CANCELLED,0
327,2026-01-02 03:10:00,FO_FI,20.01,restaurants,False,Existing,True,Local,DEBIT,True,foreign_card_review,review,26.27,0,CANCELLED,1
328,2026-01-02 03:15:00,FO_SE,23.14,supermarket,False,Existing,False,Local,DEBIT,True,card_limit_value_3ds,review,48.88,0,DELIVERED,0
329,2026-01-02 03:20:00,FO_SE,30.37,restaurants,False,New,False,Local,DEBIT,True,None,none,28.22,0,DELIVERED,1
330,2026-01-02 03:25:00,FO_SE,15.27,restaurants,False,New,False,Local,DEBIT,True,card_limit_value_3ds,review,36.62,1,CANCELLED,0
331,2026-01-02 03:30:00,FO_EE,10.83,supermarket,True,Existing,True,Local,DEBIT,True,None,none,48.09,0,DELIVERED,1
332,2026-01-02 03:35:00,FO_SE,38.72,restaurants,False,Existing,True,Local,DEBIT,True,None,none,13.02,0,DELIVERED,0
333,2026-01-02 03:40:00,FO_DK,17.12,supermarket,False,Existing,True,Local,DEBIT,True,None,none,23.11,0,DELIVERED,0
334,2026-01-02 03:45:00,FO_NO,25.69,restaurants,True,Existing,True,Local,DEBIT,False,card_account_age_7d_3ds,review,19.96,0,CANCELLED,1
335,2026-01-02 03:50:00,FO_SE,11.41,restaurants,False,Existing,True,Local,DEBIT,True,card_limit_value_3ds,review,45.38,1,DELIVERED,0
336,2026-01-02 03:55:00,FO_EE,17.8,darkstores,False,Existing,True,Local,DEBIT,True,None,none,22.03,0,DELIVERED,0
337,2026-01-02 04:00:00,FO_FI,21.41,restaurants,False,New,False,Local,DEBIT,True,foreign_card_review,review,43.98,1,CANCELLED,0
338,2026-01-02 04:05:00,FO_SE,24.26,restaurants,False,Existing,True,Local,DEBIT,True,None,none,31.37,0,DELIVERED,0
339,2026-01-02 04:10:00,FO_NO,16.57,restaurants,True,Existing,True,Local,DEBIT,True,card_account_age_7d_3ds,review,14.71,0,DELIVERED,0
340,2026-01-02 04:15:00,FO_FI,23.58,darkstores,True,Existing,True,Local,CREDIT,True,card_limit_value_3ds,review,49.87,0,CANCELLED,1
341,2026-01-02 04:20:00,FO_SE,21.61,restaurants,True,Existing,True,Local,DEBIT,True,None,none,13.85,0,DELIVERED,0
342,2026-01-02 04:25:00,FO_SE,58.84,restaurants,False,Existing,True,Local,CREDIT,True,None,none,7.88,0,DELIVERED,0
343,2026-01-02 04:30:00,FO_NO,14.16,darkstores,False,New,False,Local,DEBIT,True,velocity_high_risk_block,hard_block,38.45,1,CANCELLED,0
344,2026-01-02 04:35:00,FO_SE,22.98,restaurants,False,Existing,True,International,DEBIT,True,None,none,9.99,0,DELIVERED,0
345,2026-01-02 04:40:00,FO_NO,10.16,supermarket,False,New,False,Local,CREDIT,True,card_account_age_7d_3ds,review,20.32,0,DELIVERED,0
346,2026-01-02 04:45:00,FO_NO,17.76,restaurants,False,Existing,False,Local,CREDIT,True,None,none,1.81,0,DELIVERED,0
347,2026-01-02 04:50:00,FO_NO,27.71,restaurants,False,Existing,True,Local,DEBIT,False,None,none,9.72,0,DELIVERED,0
348,2026-01-02 04:55:00,FO_SE,17.79,darkstores,False,Existing,False,Local,CREDIT,True,None,none,32.4,0,DELIVERED,1
349,2026-01-02 05:00:00,FO_NO,30.59,darkstores,True,Existing,True,Local,DEBIT,False,card_account_age_7d_3ds,review,17.12,0,CANCELLED,0
350,2026-01-02 05:05:00,FO_FI,11.45,restaurants,True,Existing,False,Local,DEBIT,True,None,none,11.18,0,DELIVERED,0
351,2026-01-02 05:10:00,FO_NO,14.37,restaurants,False,Existing,True,Local,CREDIT,True,None,none,2.03,0,DELIVERED,0
352,2026-01-02 05:15:00,FO_EE,18.83,supermarket,False,Existing,True,Local,DEBIT,False,None,none,21.32,0,DELIVERED,0
353,2026-01-02 05:20:00,FO_SE,14.56,restaurants,False,Existing,True,Local,CREDIT,True,None,none,5.63,0,DELIVERED,0
354,2026-01-02 05:25:00,FO_FI,15.52,restaurants,False,Existing,True,Local,CREDIT,True,None,none,3.26,0,DELIVERED,0
355,2026-01-02 05:30:00,FO_FI,27.84,restaurants,True,Existing,True,Local,DEBIT,True,foreign_card_review,review,25.33,0,DELIVERED,0
356,2026-01-02 05:35:00,FO_SE,15.63,darkstores,False,Existing,True,Local,DEBIT,True,None,none,16.35,0,DELIVERED,1
357,2026-01-02 05:40:00,FO_FI,8.33,restaurants,False,Existing,True,Local,CREDIT,True,foreign_card_review,review,20.31,0,DELIVERED,0
358,2026-01-02 05:45:00,FO_NO,36.71,restaurants,False,Existing,True,Local,CREDIT,True,None,none,3.61,0,DELIVERED,0
359,2026-01-02 05:50:00,FO_DK,9.88,restaurants,True,New,False,Local,CREDIT,True,None,none,26.69,0,DELIVERED,0
360,2026-01-02 05:55:00,FO_NO,21.22,supermarket,True,Existing,True,Local,DEBIT,True,card_account_age_7d_3ds,review,17.84,0,CANCELLED,1
361,2026-01-02 06:00:00,FO_FI,24.51,restaurants,False,New,False,Local,CREDIT,True,foreign_card_review,review,39.83,0,DELIVERED,0
362,2026-01-02 06:05:00,FO_NO,9.7,restaurants,True,Existing,True,Local,DEBIT,False,velocity_high_risk_block,hard_block,38.32,0,CANCELLED,0
363,2026-01-02 06:10:00,FO_NO,15.08,restaurants,False,Existing,True,Local,CREDIT,True,card_account_age_7d_3ds,review,15.87,0,CANCELLED,1
364,2026-01-02 06:15:00,FO_FI,20.23,supermarket,False,Existing,True,Local,DEBIT,False,card_limit_value_3ds,review,56.14,0,CANCELLED,0
365,2026-01-02 06:20:00,FO_FI,9.91,supermarket,False,Existing,True,Local,CREDIT,True,None,none,11.95,0,DELIVERED,0
366,2026-01-02 06:25:00,FO_FI,12.02,supermarket,False,New,False,Local,DEBIT,True,None,none,16.93,0,DELIVERED,0
367,2026-01-02 06:30:00,FO_EE,13.33,restaurants,True,Existing,True,Local,DEBIT,True,None,none,28.14,0,DELIVERED,0
